Customer ID,Gender,Senior Citizen,tenure,Contract,Internet Service,Online Security,Premium Tech Support,MonthlyCharges,TotalCharges,Churn
8808-ELEHO,Male,Yes,8,Month-to-Month,Yes,No,No,81.25,585.95,Yes
9058-CBREO,Female,Yes,1,Month-to-Month,Yes,No,No,50.55,50.55,Yes
8063-GBATB,Female,Yes,27,Month-to-Month,Yes,No,No,85.25,2287.25,Yes
1069-XAIEM,Female,Yes,1,Month-to-Month,Yes,No,No,85.05,85.05,Yes
6987-XQSJT,Female,Yes,54,Month-to-Month,Yes,No,No,79.5,4370.25,Yes
0722-TROQR,Female,Yes,4,Month-to-Month,Yes,No,No,74.9,321.75,Yes
6402-ZFPPI,Female,Yes,25,Month-to-Month,Yes,Yes,No,102.8,2660.2,Yes
9965-YOKZB,Male,Yes,9,Month-to-Month,Yes,No,No,83.85,790.15,Yes
0504-HHAPI,Female,Yes,27,Month-to-Month,Yes,No,No,88.3,2467.75,Yes
3791-LGQCY,Female,Yes,56,Month-to-Month,Yes,No,No,100.65,5688.05,Yes
8166-ZZTFS,Female,Yes,66,Two Year,Yes,No,No,80.55,5265.1,Yes
2956-GGUCQ,Male,Yes,24,Month-to-Month,Yes,Yes,No,78.85,1772.25,Yes
2778-OCLGR,Male,Yes,24,Month-to-Month,Yes,Yes,No,39.1,971.3,Yes
7067-KSAZT,Female,Yes,65,One Year,Yes,No,No,106.25,6979.8,Yes
9300-AGZNL,Male,Yes,1,Month-to-Month,Yes,No,No,94,94,Yes
1112-CUNAO,Female,Yes,15,Month-to-Month,Yes,No,No,89.85,1424.95,Yes
3389-YGYAI,Female,Yes,8,Month-to-Month,Yes,No,No,105.5,829.55,Yes
3070-DVEYC,Male,Yes,7,Month-to-Month,Yes,No,No,73.75,545.15,Yes
5707-ORNDZ,Male,Yes,9,Month-to-Month,Yes,Yes,No,54.55,494.05,Yes
8696-JKZNU,Female,Yes,37,Month-to-Month,Yes,No,No,76.25,2841.55,Yes
2055-PDADH,Female,Yes,3,Month-to-Month,Yes,No,No,70.4,204.7,Yes
2302-ANTDP,Female,Yes,48,Month-to-Month,Yes,Yes,Yes,117.45,5438.9,Yes
5233-GEEAX,Male,Yes,8,Month-to-Month,Yes,No,No,29.4,221.9,Yes
7137-RYLPP,Male,Yes,37,Month-to-Month,Yes,No,No,85.7,3171.15,Yes
3957-LXOLK,Female,Yes,28,Month-to-Month,Yes,No,No,106.15,3152.5,Yes
5281-BUZGT,Male,Yes,36,Month-to-Month,Yes,Yes,No,90.85,3186.7,Yes
2718-GAXQD,Female,Yes,4,Month-to-Month,Yes,No,No,46,181.6,Yes
3217-FZDMN,Female,Yes,8,Month-to-Month,Yes,No,No,94.45,742.95,Yes
7480-QNVZJ,Male,Yes,50,Month-to-Month,Yes,No,No,95.7,4816.7,Yes
7124-UGSUR,Female,Yes,61,One Year,Yes,No,No,104.4,6405,Yes
1862-SKORY,Female,Yes,40,Month-to-Month,Yes,No,No,39.3,1637.4,Yes
4816-JBHOV,Male,Yes,2,Month-to-Month,Yes,No,No,44.7,93.7,Yes
3247-ZVOUO,Male,Yes,10,Month-to-Month,Yes,No,No,85.55,851.75,Yes
1268-ASBGA,Female,Yes,16,Month-to-Month,Yes,No,No,85.35,1375.15,Yes
4713-LZDRV,Female,Yes,2,Month-to-Month,Yes,No,No,79.6,195.05,Yes
4325-NFSKC,Male,Yes,19,Month-to-Month,Yes,Yes,No,90.6,1660,Yes
6502-HCJTI,Male,Yes,7,Month-to-Month,Yes,Yes,No,94.7,673.1,Yes
8258-GSTJK,Male,Yes,3,Month-to-Month,Yes,No,No,77,237.75,Yes
2995-UPRYS,Female,Yes,40,One Year,Yes,No,Yes,99.2,4062.2,Yes
6686-YPGHK,Male,Yes,47,Month-to-Month,Yes,Yes,No,85.5,4042.3,Yes
8020-BWHYL,Female,Yes,15,Month-to-Month,Yes,No,No,75.3,1147.45,Yes
6892-XPFPU,Male,Yes,24,Month-to-Month,Yes,No,No,104.25,2433.9,Yes
8010-EZLOU,Male,Yes,15,Month-to-Month,Yes,No,No,80.2,1217.25,Yes
8062-YBDOE,Male,Yes,1,Month-to-Month,Yes,No,No,69.65,69.65,Yes
3672-YITQD,Male,Yes,36,Month-to-Month,Yes,No,No,84.1,3021.6,Yes
8988-ECPJR,Female,Yes,34,Month-to-Month,Yes,No,No,79.6,2718.3,Yes
3776-EKTKM,Female,Yes,1,Month-to-Month,Yes,No,No,36.45,36.45,Yes
0643-OKLRP,Female,Yes,47,Month-to-Month,Yes,Yes,No,80.35,3825.85,Yes
9381-NDKME,Female,Yes,24,Month-to-Month,Yes,No,No,40.65,933.3,Yes
8327-LZKAS,Female,Yes,43,One Year,Yes,No,Yes,107.55,4533.9,Yes
1075-BGWOH,Male,Yes,16,Month-to-Month,Yes,No,No,98.75,1587.55,Yes
8485-GJCDN,Female,Yes,5,Month-to-Month,Yes,No,No,69.05,318.5,Yes
6029-WTIPC,Male,Yes,37,Month-to-Month,Yes,No,No,101.1,3744.05,Yes
3317-HRTNN,Female,Yes,5,Month-to-Month,Yes,No,No,45.7,198,Yes
5569-OUICF,Female,Yes,28,Month-to-Month,Yes,No,Yes,101.3,2812.2,Yes
5747-PMBSQ,Male,Yes,10,Month-to-Month,Yes,No,Yes,92.5,934.1,Yes
2982-IHMFT,Female,Yes,1,Month-to-Month,Yes,No,No,74.45,74.45,Yes
5143-EGQFK,Female,Yes,10,Month-to-Month,Yes,No,Yes,29.65,291.4,Yes
6168-WFVVF,Female,Yes,3,Month-to-Month,Yes,No,No,70.3,235.5,Yes
7450-NWRTR,Male,Yes,12,Month-to-Month,Yes,No,No,99.45,1200.15,Yes
6005-OBZPH,Female,Yes,26,Month-to-Month,Yes,No,No,89.15,2277.65,Yes
7932-WPTDS,Female,Yes,1,Month-to-Month,Yes,No,No,24.8,24.8,Yes
7000-WCEVQ,Female,Yes,20,Month-to-Month,Yes,No,No,61.6,1174.35,Yes
5959-BELXA,Male,Yes,32,Month-to-Month,Yes,No,No,96.15,3019.25,Yes
2506-TNFCO,Female,Yes,1,Month-to-Month,Yes,No,No,69.55,69.55,Yes
6060-DRTNL,Female,Yes,5,Month-to-Month,Yes,No,No,84.85,415.55,Yes
8473-VUVJN,Male,Yes,1,Month-to-Month,Yes,No,No,73.65,73.65,Yes
0196-VULGZ,Female,Yes,6,Month-to-Month,Yes,No,No,84.35,474.9,Yes
1976-CFOCS,Female,Yes,1,Month-to-Month,Yes,No,No,46,46,Yes
4631-OACRM,Male,Yes,15,Month-to-Month,Yes,No,No,79.4,1156.1,Yes
3755-JBMNH,Male,Yes,16,Month-to-Month,Yes,No,No,71.8,1167.8,Yes
6345-ULYRW,Male,Yes,44,One Year,Yes,No,No,88.4,3912.9,Yes
0013-EXCHZ,Female,Yes,3,Month-to-Month,Yes,No,Yes,83.9,267.4,Yes
5550-VFRLC,Female,Yes,1,Month-to-Month,Yes,No,No,69.85,69.85,Yes
2657-ALMWY,Female,Yes,26,Month-to-Month,Yes,No,No,84.95,2169.75,Yes
6284-AHOOQ,Male,Yes,22,Month-to-Month,Yes,No,Yes,90.5,1910.6,Yes
2460-FPSYH,Female,Yes,40,Month-to-Month,Yes,Yes,No,55.8,2109.35,Yes
5028-HTLJB,Male,Yes,1,Month-to-Month,No,No,No,20.05,20.05,Yes
0875-CABNR,Female,Yes,10,Month-to-Month,Yes,No,No,84.6,865.55,Yes
6982-UQZLY,Female,Yes,1,Month-to-Month,No,No,No,20.85,20.85,Yes
0193-ESZXP,Female,Yes,58,One Year,Yes,Yes,Yes,105.5,6205.5,Yes
4369-HTUIF,Male,Yes,6,Month-to-Month,Yes,Yes,No,85.15,503.6,Yes
5287-QWLKY,Male,Yes,71,Month-to-Month,Yes,Yes,No,105.1,7548.1,Yes
1891-UAWWU,Female,Yes,20,Month-to-Month,Yes,No,No,90.8,1951,Yes
3096-JRDSO,Female,Yes,27,Month-to-Month,Yes,Yes,Yes,104.3,2867.75,Yes
2398-YPMUR,Female,Yes,13,Month-to-Month,Yes,No,No,70.15,916.75,Yes
1265-XTECC,Female,Yes,68,One Year,Yes,Yes,No,96.55,6581.9,Yes
4871-JTKJF,Female,Yes,1,Month-to-Month,Yes,No,No,69.65,69.65,Yes
1415-YFWLT,Female,Yes,1,Month-to-Month,Yes,No,No,89.3,89.3,Yes
3500-RMZLT,Female,Yes,15,Month-to-Month,Yes,Yes,Yes,96.3,1426.75,Yes
2642-DTVCO,Male,Yes,9,Month-to-Month,Yes,No,No,85.05,746.5,Yes
1363-TXLSL,Male,Yes,1,Month-to-Month,Yes,No,No,70.3,70.3,Yes
7136-RVDTZ,Male,Yes,70,One Year,Yes,No,No,45.25,3264.45,Yes
6927-WTFIV,Male,Yes,20,Month-to-Month,Yes,No,No,71.3,1389.2,Yes
3398-ZOUAA,Male,Yes,21,Month-to-Month,Yes,No,No,69.1,1474.75,Yes
4844-JJWUY,Female,Yes,1,Month-to-Month,Yes,No,No,86,86,Yes
4785-QRJHC,Male,Yes,46,One Year,Yes,No,Yes,59.9,2816.65,Yes
1965-AKTSX,Female,Yes,14,Month-to-Month,Yes,No,No,78.95,1101.85,Yes
7248-VZQLC,Female,Yes,47,Month-to-Month,Yes,No,No,85.2,3969.35,Yes
0011-IGKFF,Male,Yes,13,Month-to-Month,Yes,No,No,98,1237.85,Yes
6496-SLWHQ,Male,Yes,3,Month-to-Month,Yes,No,No,105,294.45,Yes
9912-GVSEQ,Female,Yes,26,Month-to-Month,Yes,No,No,93.85,2381.55,Yes
5383-MMTWC,Female,Yes,8,Month-to-Month,Yes,No,No,84,613.4,Yes
6877-LGWXO,Male,Yes,18,Month-to-Month,Yes,No,No,78.55,1422.65,Yes
5167-GBFRE,Male,Yes,4,Month-to-Month,Yes,No,No,25.2,102.5,Yes
1324-NLTJE,Female,Yes,15,Month-to-Month,Yes,No,Yes,55,757.1,Yes
5567-WSELE,Male,Yes,3,Month-to-Month,Yes,No,No,94.6,279.55,Yes
6646-VRFOL,Male,Yes,53,Month-to-Month,Yes,No,No,103.85,5485.5,Yes
9090-SGQXL,Male,Yes,68,Month-to-Month,Yes,No,No,105.3,7299.65,Yes
6595-YGXIT,Male,Yes,25,Month-to-Month,Yes,No,No,88.95,2291.2,Yes
9835-ZIITK,Male,Yes,66,One Year,Yes,No,Yes,110.85,7491.75,Yes
5649-TJHOV,Male,Yes,27,Month-to-Month,Yes,No,No,36.5,1032,Yes
9253-QXKBE,Male,Yes,29,Month-to-Month,Yes,No,No,94.45,2653.65,Yes
8775-LHDJH,Female,Yes,1,Month-to-Month,Yes,No,No,90.6,90.6,Yes
3097-NQYSN,Male,Yes,2,Month-to-Month,Yes,No,No,86.85,156.35,Yes
3565-UNOCC,Female,Yes,29,Month-to-Month,Yes,No,No,99.05,2952.85,Yes
9190-MFJLN,Male,Yes,19,Month-to-Month,Yes,No,No,95.9,1777.9,Yes
1095-JUDTC,Female,Yes,47,Month-to-Month,Yes,No,Yes,95.05,4504.55,Yes
5385-SUIRI,Male,Yes,52,Month-to-Month,Yes,Yes,No,104.2,5568.35,Yes
6328-ZPBGN,Female,Yes,11,Month-to-Month,Yes,No,No,95.15,997.65,Yes
2856-NNASM,Male,Yes,43,Month-to-Month,Yes,No,No,89.55,3856.75,Yes
6769-DYBQN,Male,Yes,46,Month-to-Month,Yes,Yes,No,85,3969.4,Yes
2446-BEGGB,Female,Yes,6,Month-to-Month,Yes,No,No,98.25,560.6,Yes
1496-GGSUK,Female,Yes,1,Month-to-Month,Yes,No,No,25.7,25.7,Yes
3296-SILRA,Female,Yes,1,Month-to-Month,Yes,No,No,76.4,76.4,Yes
5180-UCIIQ,Male,Yes,22,Month-to-Month,Yes,Yes,No,40.05,880.2,Yes
1977-STDKI,Female,Yes,1,Month-to-Month,Yes,No,No,73,73,Yes
5813-UECBU,Male,Yes,33,Month-to-Month,Yes,No,No,83.85,2716.3,Yes
4342-HENTK,Female,Yes,2,Month-to-Month,Yes,No,No,70.65,142.35,Yes
1597-LHYNC,Female,Yes,26,Month-to-Month,Yes,Yes,No,95,2497.2,Yes
8651-ENBZX,Female,Yes,60,One Year,Yes,No,Yes,106,6441.4,Yes
9286-DOJGF,Female,Yes,38,Month-to-Month,Yes,No,No,74.95,2869.85,Yes
9661-MHUMO,Male,Yes,1,Month-to-Month,Yes,No,Yes,49.25,49.25,Yes
8884-ADFVN,Male,Yes,7,Month-to-Month,Yes,No,No,101.95,700.85,Yes
2720-WGKHP,Male,Yes,2,Month-to-Month,Yes,No,No,94,181.7,Yes
9776-CLUJA,Female,Yes,51,Month-to-Month,Yes,Yes,No,77.5,3807.35,Yes
3551-HUAZH,Male,Yes,1,Month-to-Month,Yes,No,No,74.4,74.4,Yes
8634-MPHTR,Male,Yes,47,Month-to-Month,Yes,No,No,100.05,4871.05,Yes
2474-BRUCM,Male,Yes,40,Month-to-Month,Yes,Yes,No,101.85,4086.3,Yes
0616-ATFGB,Male,Yes,1,Month-to-Month,Yes,No,No,25.05,25.05,Yes
7235-NXZCP,Male,Yes,2,Month-to-Month,Yes,No,No,74.85,156.4,Yes
6661-HBGWL,Female,Yes,42,Month-to-Month,Yes,No,No,104.75,4323.45,Yes
9317-WZPGV,Female,Yes,2,Month-to-Month,Yes,No,No,79.75,159.4,Yes
3621-CEOVK,Female,Yes,14,Month-to-Month,Yes,No,No,100.2,1369.8,Yes
7632-MNYOY,Male,Yes,66,One Year,Yes,No,Yes,110.9,7432.05,Yes
9248-OJYKK,Male,Yes,1,Month-to-Month,Yes,No,No,76.45,76.45,Yes
3398-FSHON,Female,Yes,12,Month-to-Month,Yes,No,No,91.3,1094.5,Yes
3319-DWOEP,Male,Yes,6,Month-to-Month,Yes,No,No,95.75,573.75,Yes
0818-OCPZO,Male,Yes,27,Month-to-Month,Yes,No,No,81.45,2122.05,Yes
1389-CXMLU,Male,Yes,3,Month-to-Month,Yes,No,No,91.05,289.1,Yes
5561-NWEVX,Female,Yes,2,Month-to-Month,Yes,No,No,79.2,172.85,Yes
2272-QAGFO,Female,Yes,14,Month-to-Month,Yes,No,No,74.3,1096.25,Yes
3768-NLUBH,Male,Yes,57,Month-to-Month,Yes,No,No,100.6,5746.15,Yes
7359-SSBJK,Female,Yes,64,Two Year,Yes,Yes,Yes,70.2,4481,Yes
0685-MLYYM,Female,Yes,2,Month-to-Month,Yes,No,No,70.75,154.85,Yes
7957-RYHQD,Female,Yes,40,Month-to-Month,Yes,Yes,No,79.2,3233.85,Yes
6230-BSUXY,Female,Yes,1,Month-to-Month,Yes,No,No,85,85,Yes
3990-QYKBE,Male,Yes,37,Month-to-Month,Yes,No,No,92.5,3473.4,Yes
9274-CNFMO,Male,Yes,4,Month-to-Month,Yes,No,No,74.95,308.7,Yes
3005-NFMTA,Male,Yes,55,Month-to-Month,Yes,Yes,No,98.8,5617.75,Yes
5389-FFVKB,Male,Yes,32,Month-to-Month,Yes,No,No,80.3,2483.05,Yes
8444-WRIDW,Female,Yes,66,Month-to-Month,Yes,No,No,80.45,5224.35,Yes
5868-YWPDW,Male,Yes,6,Month-to-Month,Yes,No,No,84.2,519.15,Yes
1273-MTETI,Female,Yes,4,Month-to-Month,Yes,No,No,88.85,372.45,Yes
5480-HPRRX,Female,Yes,3,Month-to-Month,Yes,No,No,25.3,77.75,Yes
7234-FECYN,Female,Yes,8,Month-to-Month,Yes,No,No,101.35,780.5,Yes
1400-MMYXY,Male,Yes,3,Month-to-Month,Yes,No,No,105.9,334.65,Yes
7142-HVGBG,Male,Yes,43,Month-to-Month,Yes,No,No,103,4414.3,Yes
1564-NTYXF,Female,Yes,13,Month-to-Month,Yes,No,No,82,1127.2,Yes
0886-QGENL,Female,Yes,27,Month-to-Month,Yes,Yes,No,101.25,2754.45,Yes
8739-WWKDU,Male,Yes,25,Month-to-Month,Yes,No,No,89.5,2196.15,Yes
8685-WHQPW,Female,Yes,22,Month-to-Month,Yes,No,No,74.4,1692.6,Yes
7240-FQLHE,Female,Yes,18,Month-to-Month,Yes,No,Yes,99.75,1836.25,Yes
6664-FPDAC,Female,Yes,56,One Year,Yes,No,Yes,111.95,6418.9,Yes
0786-VSSUD,Male,Yes,16,Month-to-Month,Yes,No,No,39,679.85,Yes
6583-QGCSI,Female,Yes,50,Month-to-Month,Yes,No,No,88.05,4367.35,Yes
1980-KXVPM,Female,Yes,3,Month-to-Month,Yes,No,No,75.05,256.25,Yes
0723-DRCLG,Female,Yes,1,Month-to-Month,Yes,No,No,74.45,74.45,Yes
6894-LFHLY,Male,Yes,1,Month-to-Month,Yes,No,No,75.75,75.75,Yes
8361-LTMKD,Male,Yes,4,Month-to-Month,Yes,No,No,74.4,306.6,Yes
3841-NFECX,Female,Yes,71,Two Year,Yes,Yes,Yes,96.35,6766.95,No
4929-XIHVW,Male,Yes,2,One Year,Yes,No,No,95.5,181.65,No
3413-BMNZE,Male,Yes,1,One Year,Yes,No,No,45.25,45.25,No
8012-SOUDQ,Female,Yes,43,One Year,Yes,No,No,90.25,3838.75,No
6575-SUVOI,Female,Yes,25,One Year,Yes,Yes,Yes,69.5,1752.65,No
4667-QONEA,Female,Yes,60,One Year,Yes,Yes,Yes,74.85,4456.35,No
5067-XJQFU,Male,Yes,66,One Year,Yes,No,Yes,108.45,7076.35,No
1891-QRQSA,Male,Yes,64,Two Year,Yes,Yes,Yes,111.6,7099,No
2673-CXQEU,Female,Yes,56,One Year,Yes,Yes,No,110.5,6139.5,No
0191-ZHSKZ,Male,Yes,30,One Year,Yes,Yes,No,74.75,2111.3,No
2424-WVHPL,Male,Yes,1,One Year,Yes,No,Yes,74.7,74.7,No
5386-THSLQ,Female,Yes,66,One Year,Yes,No,No,45.55,3027.25,No
2639-UGMAZ,Male,Yes,71,One Year,Yes,Yes,No,56.45,3985.35,No
3146-MSEGF,Female,Yes,72,Two Year,Yes,Yes,Yes,88.05,6425.65,No
1131-QQZEB,Male,Yes,71,Two Year,No,No,No,23.95,1756.2,No
2504-DSHIH,Male,Yes,23,One Year,Yes,No,No,86.8,1975.85,No
9058-HRZSV,Female,Yes,65,One Year,Yes,Yes,No,94.4,6126.15,No
4522-AKYLR,Female,Yes,13,One Year,Yes,No,No,54.8,731.3,No
0221-WMXNQ,Male,Yes,4,One Year,Yes,Yes,No,75.35,273.4,No
5046-NUHWD,Female,Yes,29,One Year,Yes,Yes,No,45,1228.65,No
7529-ZDFXI,Male,Yes,57,One Year,Yes,No,No,89.85,4925.35,No
3197-ARFOY,Female,Yes,19,One Year,Yes,Yes,Yes,105,2007.25,No
4716-HHKQH,Male,Yes,20,One Year,Yes,No,Yes,107.05,2172.05,No
3179-GBRWV,Male,Yes,21,One Year,Yes,Yes,No,64.95,1339.8,No
4847-TAJYI,Female,Yes,6,One Year,Yes,No,No,89.35,567.8,No
6851-WEFYX,Male,Yes,35,One Year,Yes,No,No,100.8,3437.5,No
3167-SNQPL,Male,Yes,38,One Year,Yes,No,No,101.15,3741.85,No
2799-ARNLO,Female,Yes,5,One Year,Yes,No,No,69.35,341.6,No
5701-YVSVF,Female,Yes,11,One Year,Yes,No,Yes,82.9,880.05,No
5697-GOMBF,Female,Yes,28,One Year,Yes,No,No,35.9,973.65,No
2739-CACDQ,Female,Yes,17,One Year,Yes,No,No,82.65,1470.05,No
6035-BXTTY,Female,Yes,32,One Year,Yes,No,Yes,54.65,1830.1,No
0021-IKXGC,Female,Yes,1,One Year,Yes,No,No,72.1,72.1,No
4654-DLAMQ,Female,Yes,64,One Year,Yes,Yes,No,97,6430.9,No
4115-NZRKS,Female,Yes,7,One Year,Yes,No,No,89.15,574.35,No
3351-NGXYI,Female,Yes,16,One Year,Yes,Yes,No,54.1,889,No
8204-YJCLA,Male,Yes,72,Two Year,Yes,Yes,Yes,64.8,4732.35,No
9774-NRNAU,Male,Yes,27,One Year,Yes,No,Yes,84.8,2309.55,No
0224-RLWWD,Female,Yes,2,One Year,Yes,No,No,44.3,89.3,No
3951-NJCVI,Female,Yes,42,One Year,Yes,No,No,95.05,3944.5,No
0177-PXBAT,Male,Yes,33,One Year,Yes,Yes,Yes,109.9,3694.7,No
2519-ERQOJ,Male,Yes,33,One Year,Yes,No,Yes,54.6,1803.7,No
0111-KLBQG,Male,Yes,32,One Year,Yes,No,No,93.95,2861.45,No
1996-DBMUS,Female,Yes,48,One Year,Yes,No,No,70.65,3545.05,No
2055-SIFSS,Female,Yes,55,One Year,Yes,No,No,51.65,2838.55,No
2806-MLNTI,Male,Yes,52,One Year,Yes,No,No,105.1,5376.4,No
5628-RKIFK,Female,Yes,49,One Year,Yes,Yes,No,101.55,5070.4,No
5760-WRAHC,Female,Yes,22,One Year,Yes,Yes,Yes,69.75,1545.4,No
1480-BKXGA,Male,Yes,72,Two Year,Yes,Yes,Yes,116.05,8404.9,No
9076-AXYIK,Male,Yes,64,Two Year,Yes,No,Yes,102.1,6538.45,No
4933-IKULF,Female,Yes,17,One Year,No,No,No,20.65,330.6,No
3780-DDGSE,Male,Yes,35,One Year,Yes,No,Yes,76.05,2747.2,No
4612-SSVHJ,Female,Yes,20,One Year,Yes,No,No,81.45,1671.6,No
5756-OZRIO,Male,Yes,61,One Year,Yes,No,No,64.05,3902.6,No
4513-CXYIX,Female,Yes,71,Two Year,Yes,Yes,No,80.7,5676,No
4332-MUOEZ,Male,Yes,20,One Year,Yes,Yes,Yes,94.3,1818.3,No
6705-LXORM,Female,Yes,5,One Year,Yes,No,No,70.05,302.6,No
4109-CYRBD,Male,Yes,29,One Year,Yes,No,No,51.6,1442,No
8606-CIQUL,Male,Yes,72,Two Year,Yes,Yes,Yes,115.75,8399.15,No
0356-OBMAC,Female,Yes,56,Two Year,Yes,No,Yes,99.9,5706.3,No
1297-VQDRP,Male,Yes,68,One Year,Yes,No,Yes,107.15,7379.8,No
4676-MQUEA,Male,Yes,50,One Year,Yes,Yes,No,101.9,5265.5,No
7025-WCBNE,Male,Yes,47,Two Year,Yes,No,Yes,59.6,2754,No
6030-REHUX,Female,Yes,28,One Year,Yes,No,Yes,110.85,3204.4,No
6522-YRBXD,Male,Yes,35,One Year,Yes,Yes,No,94.55,3365.4,No
6689-VRRTK,Female,Yes,44,One Year,Yes,Yes,No,109.8,4860.35,No
7134-MJPDY,Female,Yes,66,One Year,Yes,No,Yes,102.85,6976.75,No
4881-JVQOD,Male,Yes,10,One Year,Yes,No,No,34.55,362.6,No
6797-UCJHZ,Female,Yes,66,One Year,Yes,No,No,104.6,6819.45,No
2469-DTSGX,Female,Yes,72,Two Year,Yes,No,Yes,111.65,7943.45,No
4908-XAXAY,Female,Yes,49,One Year,Yes,No,No,89.85,4287.2,No
3509-GWQGF,Male,Yes,24,One Year,Yes,No,No,70,1732.6,No
3729-OWRVL,Male,Yes,65,Two Year,Yes,Yes,Yes,110.35,7246.15,No
7251-LJBQN,Female,Yes,40,One Year,Yes,No,Yes,103.75,4188.4,No
2682-KEVRP,Female,Yes,22,One Year,No,No,No,20.05,417,No
9978-HYCIN,Male,Yes,47,One Year,Yes,No,No,84.95,4018.05,No
8329-UTMVM,Male,Yes,27,One Year,Yes,No,Yes,104.65,2964,No
6952-OMNWB,Male,Yes,68,One Year,Yes,No,No,80.35,5589.3,No
6549-YMFAW,Male,Yes,9,One Year,No,No,No,21.25,204.55,No
1307-TVUFB,Male,Yes,42,One Year,Yes,No,No,79.35,3344.1,No
7503-MIOGA,Female,Yes,72,Two Year,Yes,Yes,Yes,89.85,6697.35,No
2499-AJYUA,Female,Yes,72,Two Year,Yes,No,Yes,110.8,7882.25,No
6919-ELBGL,Male,Yes,72,Two Year,Yes,Yes,Yes,114.95,8196.4,No
3966-HRMZA,Female,Yes,3,One Year,Yes,No,No,75.05,202.9,No
5671-RQRLP,Female,Yes,70,Two Year,Yes,No,No,75.65,5411.4,No
4785-NKHCX,Male,Yes,5,One Year,No,No,No,20.05,94.15,No
4250-WAROZ,Male,Yes,60,One Year,Yes,Yes,No,93.25,5774.55,No
3523-BRGUW,Male,Yes,26,One Year,No,No,No,19.3,504.2,No
2123-AGEEN,Female,Yes,7,One Year,Yes,No,No,84.35,609.65,No
1258-YMZNM,Female,Yes,27,One Year,Yes,Yes,No,110.5,2857.6,No
6259-WJQLC,Male,Yes,32,One Year,Yes,No,No,81.1,2619.25,No
7508-SMHXL,Female,Yes,15,One Year,Yes,No,No,89,1288.3,No
3956-CJUST,Female,Yes,23,One Year,Yes,Yes,No,75.4,1643.55,No
4824-GUCBY,Female,Yes,22,One Year,Yes,Yes,No,81.7,1820.9,No
6630-UJZMY,Female,Yes,4,One Year,Yes,No,No,83.25,308.05,No
9904-EHEVJ,Female,Yes,32,One Year,Yes,No,No,91.35,2896.55,No
2826-DXLQO,Male,Yes,7,One Year,Yes,Yes,No,29.8,220.45,No
9489-UTFKA,Male,Yes,8,One Year,Yes,Yes,No,60.9,551.95,No
4849-PYRLQ,Female,Yes,56,Two Year,Yes,Yes,Yes,73.25,4054.2,No
2858-EIMXH,Female,Yes,53,One Year,Yes,No,No,95.85,5016.25,No
6419-ZTTLE,Male,Yes,23,One Year,No,No,No,20.75,485.2,No
8242-SOQUO,Female,Yes,5,One Year,Yes,No,No,84.7,392.5,No
7460-ITWWP,Female,Yes,45,One Year,Yes,No,No,86.1,3861.45,No
7868-TMWMZ,Female,Yes,60,Two Year,Yes,Yes,Yes,110,6668.35,No
4829-ZLJTK,Female,Yes,72,Two Year,Yes,Yes,No,112.4,8046.85,No
8883-GRDWQ,Male,Yes,20,One Year,Yes,Yes,Yes,54,1055.9,No
9845-PEEKO,Female,Yes,59,Two Year,Yes,No,No,79.2,4590.35,No
1751-NCDLI,Male,Yes,46,One Year,Yes,No,No,98.85,4564.9,No
2176-LVPNX,Female,Yes,71,Two Year,Yes,Yes,Yes,89.85,6293.45,No
3452-ABWRL,Male,Yes,47,One Year,Yes,No,No,86.05,3865.6,No
1779-PWPMG,Female,Yes,72,Two Year,Yes,Yes,Yes,114.65,8333.95,No
3082-WQRVY,Male,Yes,14,One Year,No,No,No,19.65,228.65,No
2460-NGXBJ,Male,Yes,11,One Year,Yes,No,No,75.2,775.3,No
5268-DSMNQ,Female,Yes,62,One Year,Yes,No,No,97.95,5936.55,No
6242-MBHPK,Female,Yes,23,One Year,Yes,Yes,No,95.1,2326.05,No
4782-OSFXZ,Female,Yes,71,Two Year,Yes,Yes,Yes,82.7,5831.2,No
1282-IHQAC,Male,Yes,70,One Year,Yes,No,No,44.05,3011.65,No
1641-RQDAY,Female,Yes,32,One Year,Yes,No,No,100.4,3217.65,No
5461-QKNTN,Male,Yes,43,One Year,Yes,No,Yes,94.3,3953.15,No
8089-UZWLX,Female,Yes,71,Two Year,Yes,No,No,104.05,7413.55,No
4468-KAZHE,Female,Yes,20,One Year,Yes,No,No,60,1259.35,No
1543-LLLFT,Male,Yes,61,One Year,Yes,No,Yes,98.3,6066.55,No
6507-ZJSUR,Male,Yes,23,One Year,Yes,No,No,90.45,2117.25,No
9220-ZNKJI,Female,Yes,55,Two Year,Yes,No,Yes,88.8,4805.3,No
0723-VSOBE,Female,Yes,45,One Year,Yes,No,No,34.2,1596.6,No
1004-NOZNR,Male,Yes,56,One Year,Yes,Yes,No,94.8,5264.3,No
1251-STYSZ,Female,Yes,4,One Year,Yes,Yes,No,80.25,303.7,No
9681-KYGYB,Male,Yes,49,One Year,Yes,Yes,No,88.2,4159.45,No
7005-CYUIL,Female,Yes,71,Two Year,Yes,Yes,Yes,99.4,7168.25,No
2388-LAESQ,Female,Yes,72,Two Year,Yes,Yes,Yes,114.85,8317.95,No
3108-PCCGG,Male,Yes,72,Two Year,Yes,Yes,No,84.45,5899.85,No
6729-GDNGC,Female,Yes,20,One Year,Yes,No,No,80.7,1614.2,No
